2026-07-14 07:29:12.797 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:195 - Muscle : BRA 
2026-07-14 07:29:12.800 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:208 -     At joints: r_elbow_flex
2026-07-14 07:29:12.802 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:227 -     Start MA optimization
2026-07-14 07:29:33.263 | INFO     | myoconverter.optimization.utils.UtilsLengthOpt:maOptPSO_cust:272 -         PSO iteration: 0 ; 0 percentage similarities; Best obj: 7e-05
2026-07-14 07:29:33.271 | INFO     | myoconverter.optimization.utils.UtilsLengthOpt:maOptPSO_cust:272 -         PSO iteration: 1 ; 40 percentage similarities; Best obj: 7e-05
2026-07-14 07:29:33.282 | INFO     | myoconverter.optimization.utils.UtilsLengthOpt:maOptPSO_cust:272 -         PSO iteration: 2 ; 50 percentage similarities; Best obj: 7e-05
2026-07-14 07:29:33.284 | INFO     | myoconverter.optimization.utils.UtilsLengthOpt:maOptPSO_cust:292 -         Break the optimization, since certain number of similar particles reached
2026-07-14 07:29:33.375 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:200 - Finished step 2 conversion - cvt2.
2026-07-14 07:29:33.377 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:206 - Started step 2 validation - val2.
2026-07-14 07:29:34.656 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:208 - Finished step 2 validation - val2.
2026-07-14 07:29:34.657 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:237 - xxx_cvt3 model does not exist, start from xxx_cvt2
2026-07-14 07:29:34.959 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:144 - Overwrite not required
2026-07-14 07:29:34.960 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:145 - Checking if the muscle data file exist
2026-07-14 07:29:34.961 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:149 - Muscle: TRIlong data file does not exist, regenerating
2026-07-14 07:29:34.962 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getWrapingCoords:65 - Extract the joints that muscle wrapped over from Osim model
2026-07-14 07:29:34.966 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:267 - Calculate muscle force curves from Osim model
2026-07-14 07:29:34.966 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: TRIlong
2026-07-14 07:29:34.983 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:149 - Muscle: TRIlat data file does not exist, regenerating
2026-07-14 07:29:34.984 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getWrapingCoords:65 - Extract the joints that muscle wrapped over from Osim model
2026-07-14 07:29:34.989 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:267 - Calculate muscle force curves from Osim model
2026-07-14 07:29:34.990 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: TRIlat
2026-07-14 07:29:34.998 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:149 - Muscle: TRImed data file does not exist, regenerating
2026-07-14 07:29:34.999 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getWrapingCoords:65 - Extract the joints that muscle wrapped over from Osim model
2026-07-14 07:29:35.003 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:267 - Calculate muscle force curves from Osim model
2026-07-14 07:29:35.005 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: TRImed
2026-07-14 07:29:35.012 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:149 - Muscle: BIClong data file does not exist, regenerating
2026-07-14 07:29:35.013 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getWrapingCoords:65 - Extract the joints that muscle wrapped over from Osim model
2026-07-14 07:29:35.017 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:267 - Calculate muscle force curves from Osim model
2026-07-14 07:29:35.018 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: BIClong
2026-07-14 07:29:35.031 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:149 - Muscle: BICshort data file does not exist, regenerating
2026-07-14 07:29:35.033 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getWrapingCoords:65 - Extract the joints that muscle wrapped over from Osim model
2026-07-14 07:29:35.037 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:267 - Calculate muscle force curves from Osim model
2026-07-14 07:29:35.038 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: BICshort
2026-07-14 07:29:35.058 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:149 - Muscle: BRA data file does not exist, regenerating
2026-07-14 07:29:35.059 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getWrapingCoords:65 - Extract the joints that muscle wrapped over from Osim model
2026-07-14 07:29:35.063 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:267 - Calculate muscle force curves from Osim model
2026-07-14 07:29:35.064 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: BRA
2026-07-14 07:29:35.072 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:195 - Finished cvt3 initialize ...
2026-07-14 07:29:35.073 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:260 - Started step 3 conversion - cvt3.
2026-07-14 07:29:35.073 | INFO     | myoconverter.conversion_steps.O2MStep3:optMuscleForce:208 - Running MF optimization with the given muscle list one by one
2026-07-14 07:29:35.075 | INFO     | myoconverter.conversion_steps.O2MStep3:optMuscleForce:273 - Muscle : TRIlong 
2026-07-14 07:29:55.609 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:189 -         PSO iteration: 0 ; 0 percentage similarities; Best obj: 0.23736
2026-07-14 07:29:55.623 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:189 -         PSO iteration: 1 ; 1 percentage similarities; Best obj: 0.23736
2026-07-14 07:29:55.637 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:189 -         PSO iteration: 2 ; 2 percentage similarities; Best obj: 0.22848
